season,episode,title,airdate,runtime,rating,character,sentence
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Narrator,"Something tells me we ought to hear these people out, you see According to the Scout Regiment's reports, it was believed that the Titans would appear from the south."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Narrator,"Indeed, it was Shiganshina District, on the south side of Wall Maria, that the Titans attacked."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Narrator,"As a result, the fortified city of Trost on the south side of Wall Rose was deemed their next most likely target."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Narrator,"Dot Pyxis The top officer in charge of Trost and the entire southern territory, and the man given full authority for the defense of humanity's most vital region."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Narrator,"Nope, none at all I certainly wouldn't mind being gobbled up by a beautiful girl Titan And he's also known for being a full-blown eccentric."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Unknown,What is the commander thinking?! Taking those freaks up there without a single bodyguard! I don't know.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Unknown,He's never been one to make much sense.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Unknown,Sir.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Unknown,We've finished reassembling the troops.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,Right.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,Good work.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,I see.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,"And visiting this basement will make everything clear? Yes Do you believe me? Seeing as you, yourself, are unable to provide validation, for now I'm simply keeping it all in mind."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,But I do believe I can tell when someone is being sincere or not.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,I will personally guarantee your safety.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,"Cadet Arlelt, was it? Yes, Sir! Earlier, you mentioned that with this so-called ""Titan ability"" it would be possible to retake this city."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,Do you truly believe that? Or was that just a desperate plea for your life? Well Both.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Armin Arlert,"I was going to suggest that Eren, in Titan form, could take that giant rock and use it to block the wrecked entrance."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Armin Arlert,"It was just an idea I came up with on the spot I just wanted them to see the possibilities of Eren's ability and how it could help solve the situation we're in Of course, I was desperate to survive, too! ""Desperate to survive"" There's nothing more credible than those words."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,"What do you say, Cadet Jaeger? Sir? Can you plug the hole? Well Uhh I'm not sure."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Eren Yeager,"Right now, I don't really understand any more than the rest of you."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Eren Yeager,Maybe I can.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Eren Yeager,Maybe I can't.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Eren Yeager,I don't know.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Eren Yeager,"I don't feel I can risk giving an irresponsible answer Ah, yes."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,My apologies.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,I asked the wrong question.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Dot Pixis,Will you do it or not? I'll do it.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Eren Yeager,I'll do it! I don't know if I can plug the hole or not.
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Eren Yeager,"But I'll do it! Your dreams are where your heart is They're more fragile than life itself Over and over you cast them aside, only to find more Now, rest in peace Pounding impulses defile the things we wish for and the more we forget the more we remember again In this beautiful, cruel world all I can do is ask why we're still alive Oh, with our strength and our weakness what are we going to protect if there's no sense to anything anymore? Despite having fled out of fear once before, the soldiers choose to stand on the battlefield again."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Narrator,"Eren makes up his mind: ""I'll be everyone's hope."
1,10,Response - The Struggle for Trost (6),2013-06-09,25,8.2,Narrator,""""
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Narrator,The year 850.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Narrator,Trost District.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Narrator,The sight of Eren Jaeger triggering his mysterious Titan ability was more than enough to strike terror into the hearts of his fellow soldiers.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Narrator,"I-I'm human! He is not an enemy of humanity! For humanity's glory, in what little time I have left to live, I will continue to advocate his strategic value! As Eren and friends desperately pleaded, only one man spoke up for them: Dot Pyxis, the top officer in charge of the entire southern territory."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,"Something tells me we ought to hear these people out, you see Unknown are the names of the flowers that have been trampled Birds have fallen to the earth and long for the wind Prayers won't solve anything Only the will to fight can change the here and now! O pigs who laugh at the resolve to walk over corpses to move forward Livestock complacency? False prosperity? Give us the freedom of dying, starving wolves! The humiliation of being caged is what triggers us to fight back We hunters slaughter prey beyond the castle walls, consumed with surging bloodlust, as our crimson bows and arrows pierce scarlet holes into the twilight I'll do it! I don't know if I can plug the hole or not! But I'll do it! Well said! You're a real man! Calling all staff officers! We have a plan to put together! Huh?! You can't be serious! It was just some half-baked plan I came up with on the spot! We're actually going through with it?! That's what I thought too, but there's no point in doubting his decision."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Commander Pyxis must be envisioning something that we can't yet see.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"Something we can't see? Plus, I think there's a bigger issue that needs to be addressed before we can carry out the plan."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,And the commander is keenly aware of it.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Which would be? That the Titans aren't the only enemy.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,Time is of the essence.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"We're counting on you, young soldiers."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"An operation to retake Trost?! They can't be serious! We have no way to plug that hole in the gate! What is the top brass thinking?! Setting foot in Trost means a pointless death! Since we can't block the hole, defending Wall Rose's gate is our only real option now! Damn it! They want glory that badly?! Back into that hell again? No! I don't wanna die! Let me see my family! Hey, Daz! Not so loud! You, there! I heard that! Do you intend to abandon your duty?! Yes, I do! There's nothing to be had or gained by this pointless act of mass suicide! What do you take humanity for?! Rules for?! It's within my authority to execute you on the spot, you know! That's fine by me! It's a hundred times better than getting eaten by Titans! Stop, Daz! Stop! Let go! I refuse to go back to that hellhole! Whoa, did you hear that? Can't say I blame him Hey, do you think any of us will be traitors too? I wish I could choose how I die You two! I-I was only joking! - Do it! - Huh? Make all sorts of noise! With as many of you as possible! Lots of us in the Garrison Regiment are unhappy about this too! I'll use the commotion to get out of here! To get out of here and go where? To see my daughter! They're gonna break through this wall anyway! It's said that before the Titans ruled the land, humankind consisted of people of different races and creeds, and that they perpetually fought with and killed each other."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"Supposedly someone back then said that if a powerful enemy that wasn't human ever appeared, humanity would likely cease its fighting and come together as one."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,What is your opinion? I'd never heard that story before.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,I'd say it's a pretty laid-back attitude.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,It's enough to make me yawn.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"You have a twisted mind, just like me."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"Even now, when a powerful enemy has driven us into a corner, I would hardly say that we've ""come together."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,""" Indeed."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"If we don't get our act together soon, even fighting will be tough."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Jean Kirstein,"Eren?! He's all right Focus on my work? Who does that punk think he is, bossing a superior officer around? Judging from his attitude, Mikasa and Armin must be okay, too."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"Still Why is he at the commander's side? Would you like some? Thank you, Sir! Kill me! If you're gonna execute me, just do it already! All right! Let's do it! Attention! I will now explain to you the details of the Trost Recovery Operation! The objective of this operation is to seal the hole in the demolished gate! Huh? Seal it? How? As for how we'll accomplish this, let me start by introducing this fellow! This is Eren Jaeger, a member of the Cadets! E-Eren?! He is the successful result of our top-secret Titan transformation experiments! He is able to fabricate a Titan's body and control it at will! Uhh, the commander isn't making much sense."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Connie Springer,"It's not just 'cause I'm stupid, right?! Just be quiet."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Ymir,You idiot.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"In Titan form, he will lift that giant rock near the front gate, carry it to the wrecked gate, and seal the hole! As for you, you're to defend him from the other Titans while he carries the rock! There's no need to fight the Titans?! I-I'm sorry! I didn't mean to interrupt! I know I'm just a Cadet That's okay."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,Continue.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,Right.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,"Normally, Titans respond to large groups of people by pursuing them."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,"So if we were to use a large group to lure them to the edge of the wall, I believe we could draw the Titans away from Eren without having to fight."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,"Additionally, once these Titans have been lured away, we could take them out with cannons without incurring any casualties."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,"However, we can't afford to leave Eren defenseless, so a small squad of elite soldiers would need to go and protect him."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,"Plus, there's no avoiding any Titans that come through the hole."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,The elite squad will need to be able to handle them.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"All right, then."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,We'll rethink the plan around that.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"However, this is all based on the assumption that Eren can pick up the rock and seal the hole."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"I must admit I have my doubts about carrying out this plan with so little assurance to go on Indeed, I have misgivings about sending so many people to their deaths based entirely on one big ""if,"" but I understand Commander Pyxis' assessment too."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Yes.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,One of the issues is time.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"As we speak, Titans continue to pour into the town."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"The more filled the town gets, the worse our chances of successfully retaking it become."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"And the chances of them breaking through Wall Rose go up, too."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,And there's one other issue People can only be driven by fear for so long.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Crowd,"He's going to pick up that humongous rock?! Is that really possible? Has humankind finally surmounted the Titans?! you're lying! I refuse to give my life for this ridiculous nonsense! What do you take us for?! We're not disposable blades, you know! - He says he's a human weapon! - He's obviously just lying! Treatin' us like fools! I ain't gonna die here today! I'm outta here! M-Me too! Me too! Count me out, too! Wait! Don't make me execute you! I'm going to spend humanity's final moments with my family! This isn't good."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Indeed.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,We'll lose all order if we don't do something.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"Prepare yourselves, lousy traitors! I'll cut you down where you stand! By my order all who leave now are absolved of their crime! Those who've succumbed to the Titans' terror once before can never face them again! Anyone who has already experienced their horror may leave! And, those who want their family and loved ones to experience that same horror may leave as well! Daddy! Anything but that My daughter is all the hope I have left! Let's discuss four years ago! Namely, the operation to retake Wall Maria! I'm sure none of this needs saying! Calling it a ""recovery operation"" gave it a nice ring, but it was essentially a way to dispose of the unemployed masses that the government couldn't support! The reason no one has spoken out about it is because sending them outside is what has allowed us to survive inside these cramped walls! All of humanity-myself included-is guilty! Conflict never arose simply because Wall Maria's citizens were in the minority! But what about now?! If Wall Rose falls, humanity will lose much more than 20% of its population! Wall Sina wouldn't be able to support even half of the people still alive! If we humans go extinct, it won't be because we were eaten by Titans! It'll be because we killed ourselves off! We cannot afford to die any further inside."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,I kindly ask of you! Please die here! I don't know if I can lift that rock with my Titan ability or not.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,But I understand what my role is.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,"Even if it's false, I have to succeed."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,I have to serve as everyone's hope! Looks like you're all here.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,You have but one mission: to protect Eren Jaeger and eliminate any risks that arise during the operation.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,It will probably be the most dangerous and difficult mission of the entire operation.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,It's no exaggeration to say that how you fare out there will decide the fate of all humankind.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Sir.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"May I ask a question? What is it? Are you really sure about this ""human weapon"" of yours? Quit it, Rico."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"You have your doubts too, don't you? Sir."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,This plan is based entirely on the incredible uncertainty that is Eren Jaeger.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"If he doesn't do as planned, many soldiers will die for nothing! Troubling, indeed."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"Are you that fond of losing to the Titans? Personally, I hate it."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,I hate losing more than anything else.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"But, astonishingly enough, I've been on the losing side for all my life."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,I want to win against the Titans.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"I want to prevail over those oafs, no matter what it takes."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"N-No, we feel the same way, Sir! Then the only option is to take a gamble on him."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,"Because what you call ""an incredible uncertainty"" is our one and only chance of achieving victory over the Titans."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Sir.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,It's time for the decoy operation to begin.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,Mm.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,Ian Dietrich.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,Rico Brzenska.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,Mitabi Jarnach.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,You are the very best of the best of the Garrison Regiment.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,The fate of humanity is in your hands.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Sir! Ian.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,You'll lead the squad.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,I leave all on-site decision-making to you.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"Huh? Me, Sir? - I have no objections."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,- Neither do I.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"But, Sir, I don't feel competent enough! Never fear."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,You have an understanding of alcohol.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"Sir? You can discern when a drink is good, bad, or both."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Dot Pixis,So I leave it to you.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"Yes, Sir! Eren."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,I'm sorry.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,I didn't mean to force all the responsibility onto your shoulders like this.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,"I told you before, remember? You have the ability to make the right call."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,I have faith in that.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Mikasa Ackerman,- Eren.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,I really think I should - Don't even think of coming with me.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,They assigned you to the decoy squad.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,"But I can't leave you all alone! It'll happen again if Enough, already! I told you before! I'm not your little brother or your kid! Ackermann."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Join the elite squad that'll protect Jaeger.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,We'll need your skills.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,Let's go.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,"It's time to begin! See you, Armin."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Armin Arlert,"Don't die, you hear? Mm."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Mikasa Ackerman,"You too, Eren."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"He called you a top-secret human weapon, but as long as you can seal that hole, I don't care! We'll protect you at all costs! We're counting on you! Right! Eren."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Mikasa Ackerman,Are you all right? Yeah! - Eren.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Eren Yeager,"- Seriously, I'm fine! I'm much better than when we were surrounded! Quit playing house, Jaeger! It isn't like that! I can't believe the fate of mankind rests in the hands of a coddled brat like you That's enough, all of you! We're almost to the shortest route to the rock."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,I don't see any Titans in the area.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Their decoy tactic must be working.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"Listen! All we have to do is lure them into a corner of town! Avoid any unnecessary fighting! Just so you're aware, Jaeger More than just a few soldiers will likely die during this operation."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,All for you.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"Our colleagues, our seniors, and our juniors."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"They're prepared to die, of course."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,They're soldiers.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"But, they aren't faceless pawns."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"Steady! Not yet! Almost! Break away! They have names, families, and hopes and dreams of their own."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Alyosha.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Dominic.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Fine.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Isabel.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Ludwig.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Martina.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Guido.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Hans.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,"They're all real people, flesh and blood."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Some have been living under the same roof since their cadet days.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,And many of these people could end up dying for you today.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,It's your duty to make sure their deaths aren't in vain.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Regardless of what happens.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,Keep that in your pampered mind and fulfill your duty with dead seriousness.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Narrator,"I will! I'm gonna do this! I absolutely will succeed! Not once has humanity ever achieved victory over the Titans since they first appeared! For every step the Titans have taken forward, humanity has continually been forced to draw back and give up its territory! However, should this operation succeed, humanity will have taken back land from the Titans for the very first time! This is the spot! Let's go! It will be the first time humankind has achieved victory over the Titans! Green smoke shell sighted! Elite Squad has commenced operation! Indeed, it may seem extraordinarily small when compared to what humanity has given up this far! However! For humankind, that single, small step will be a great leap forward! In terms of body proportion, it's hard to believe he'll be able to pick up that rock."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Unknown,But I'm sure Eren has the great strength to lead us forward.
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Mikasa Ackerman,"Eren? Your dreams are where your heart is They're more fragile than life itself Over and over you cast them aside, only to find more Now, rest in peace Pounding impulses defile the things we wish for and the more we forget the more we remember again In this beautiful, cruel world all I can do is ask why we're still alive Oh, with our strength and our weakness what are we going to protect if there's no sense to anything anymore? The Trost Recovery Operation has begun."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Narrator,"As countless soldiers meet their deaths, Eren goes on a rampage in Titan form and destroys his own head."
1,11,Idol - The Struggle for Trost (7),2013-06-16,25,7.9,Narrator,"But, just when it seems the operation has ended in failure"
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Narrator,"In the year 845, the Colossal Titan and the Armored Titan suddenly appeared and destroyed one of humanity's walls."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Narrator,.
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Narrator,and everyday life with it.
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Narrator,"Humanity abandoned Wall Maria, lost 20% of its population and one-third of its territory, and was forced to retreat behind Wall Rose."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Narrator,"In the year 850, the Colossal Titan reappeared and demolished another wall."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Narrator,"Once again, humanity allowed the Titans to further their advance."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Narrator,"One after another, soldiers fell to the Titans."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Narrator,"And then Eren! Hurry! Eren Jaeger, who had fallen prey to one reappeared from inside a mysterious Titan."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Narrator,"Attention! Dot Pyxis, the top officer in charge of the entire southern territory, took notice of Eren Jaeger's strength while fighting in Titan form and decided to carry out an unusual plan."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Dot Pixis,"In Titan form, he will lift that giant rock, carry it to the wrecked gate, and seal the hole! Should this operation succeed, humanity will have taken back land from the Titans for the very first time! For us, that single, small step will be a great leap forward! However, that plan was on the verge of failure as soon as it began Unknown are the names of the flowers that have been trampled Birds have fallen to the earth and long for the wind Prayers won't solve anything Only the will to fight can change the here and now! O pigs who laugh at the resolve to walk over corpses to move forward Livestock complacency? False prosperity? Give us the freedom of dying, starving wolves! The humiliation of being caged is what triggers us to fight back We hunters slaughter prey beyond the castle walls, consumed with surging bloodlust, as our crimson bows and arrows pierce scarlet holes into the twilight We've successfully managed to gather most of the Titans into the corner of the city, yet, despite avoiding combat as much as possible, around 20% of our soldiers have been lost."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Dot Pixis,"No, they were not ""lost."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Dot Pixis,""" The soldiers did not die of their own accord."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Dot Pixis,I ordered them to their deaths.
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Dot Pixis,Humanity is now perched on the brink of extinction.
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Dot Pixis,"If it means ensuring humankind's survival, I'm willing to go down in history as a butcher."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Mikasa Ackerman,"Ackermann! Hey! Stop, Ackermann! Get away from him! Eren! Don't you recognize me?! I'm Mikasa! Part of your family! You have to seal the hole with that rock! The operation's a failure."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Unknown,"I knew there was no ""secret weapon."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Mikasa Ackerman,""" Eren! You're human! You're."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Unknown,.
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Unknown,"! Dodge, Ackermann! What the hell?! He's just a regular, dumb Titan! - Eren! - Captain Ian! Two Titans approaching from ahead! A 10-meter one and a 6-meter one! One 12-meter Titan is closing in from the rear! Ian! We have to withdraw! There's no way that kid's sealing the hole! Agreed."
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Unknown,We have no choice but to leave him here.
1,12,Wound - The Struggle for Trost (8),2013-06-23,25,7.9,Unknown,Red smoke shell from the Elite Squad! It seems the mission to seal the hole has hit a serious snag.
