season,episode,title,airdate,runtime,rating,character,sentence
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"If he were an enemy, he might cause more trouble than that intel's worth."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,He still can't stand against me though.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"What about you on the other hand? All of you who persecute him, think it over."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"Can you really kill him? Supreme Commander, I have a proposal."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,What is it? Eren's Titan power has a multitude of uncertainties and unknown elements.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,It is exceedingly dangerous.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,So why don't we put Eren under Captain Levi's command and send them on a mission outside the Walls? Eren as well? Yes.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"Whether Eren can control his Titan power, and whether he may be of benefit to mankind, should be decided based on the results of that mission."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"Watch over Eren Jaeger Can you do that, Levi? I can definitely kill him."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,The problem is it'll either be all or nothing.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,I've made my decision.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,That was so mean of him.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,It must hurt a lot.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,A little.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,Where's the pain? Sorry about doing that.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"But as a result, we got you for ourselves."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,Yes.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,We were able to play our trump cards at the most effective moments.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,Your pain was worth our gain.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,Thank you.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"I look forward to working with you, Eren."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"Likewise, sir! Say, Eren."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,Yes? Do you hate me? No.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,I understand it was necessary.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,Glad to hear.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,You could've at least held back a little.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,You even broke his tooth.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,Look.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,Don't pick that up.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,It's disgusting.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,It's an important sample for me.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"Eren, I bet you're glad you won't be dissected by freaks like her, huh? Don't put me in the same league as them."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,I wouldn't kill Eren.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"Hey, may I see the inside of your mouth? His tooth already grew back."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"Tatoeba ore ga oreja naitoshite If we suppose that I am not me, omae wa omaedato iikirerunoka Can you say with certainty that you are you? Suna no utsuwa wo kowashite koboreta Will you be able to pick up after yourself - kokoro wo hirotte atsumerareruka - Once your sand-like shell breaks and your heart crumbles? Dareka no yobu koe ga I could hear someone calling miminari ni kawatta But now my ears are just ringing toki ga tomatta mitaida It's as if time has frozen saa me wo samase Now, wake up fukai yami wo ore wa arukidashita I began to walk through a deep dark abyss hayate mitai ni nigedashita As swift as a gale, I escaped for my life ikita shikabane mitaidatta I felt like a living corpse oretachi wa kabe no soto e We break out of our walls mata aouze chizu ni nai bashode To reunite in worlds we've yet to map Eren finally gets assigned to the Recon Corps he so admired."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,"He discovers it to be a group of people who demand change, as well as a haven for freaks and weirdos."
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,That is the Recon Corps.
1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,25,8.2,,The Special Ops Squad Prelude to the Counterattack (pt 2)
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,You cowards.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Just shut up and let me shoulder it all! You don't need to be educated by words.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,You need training.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I've made my decision.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Eren was put under the care of the Recon Corps.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,He was to dedicate himself to missions outside the Wall.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Oh, my friend!   This is a victory for us!   Our fame starts here!   Oh, my friend!   Let us celebrate this victory   for the next battle!   ""I died for naught""   I won't let it end   like that for you."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Until I am the last one standing   The enemy is cruel   We will kill   The enemy is colossal We will jump   In our hands we hold blades of glory.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"And sing in the name of victory   We bear the wings of freedom on our backs   Swearing iron determination upon our hearts,   we slash apart the circle of idiocy   and soar through the sky   With our wings of freedom  The Special Ops Squad Prelude to the Counterattack (pt 2) Trost Former Recon Corps HQ The former Recon Corps headquarters."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,It's nothing more than a renovated old castle.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"While it definitely looks impressive, it's so far from the Walls and all rivers that it's completely useless to the Recon Corps."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,The story goes back to the ambitious early days when the Corps was formed.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Who would've thought we'd end up using it again to serve as your hideout? Don't get cocky, new blood."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"What? I don't know the deal with this crap about you being a Titan, but we can't have Captain Levi babysit That's what you get for talking while riding your horse."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,The first moments leave the most important impression.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,That newbie was scared shitless.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I think he was just stunned silent by how lame you are.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Still, it's all going according to plan."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Man, you never used to talk like that."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"If, by chance, you're trying to imitate Captain Levi, you should really stop it."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"You two are nothing alike, but still Do you want to chain me down, Petra? You're still ways to go to be fitting for my wife."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,If only you'd bled to death from biting your tongue.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,You keep on boasting about how many Titans you've killed too.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,So what? I've boasted about you guys too.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Those people are the Recon Corps' Special Ops Squad, commonly known as the Levi Unit."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,You're pathetic! Petra Ral.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Took down 10 Titans.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Assisted with taking down another 46.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Auruo Bossard.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Took down 39.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Assisted with another 9.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,They are the elite of the elite.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Erd Gin.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Took down 14.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Assisted with another 32.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,GÃ¼nther Schultz.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Took down 7.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Assisted with another 40.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"They are the top tier of the Recon Corps, hand-picked by Captain Levi."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"If I went berserk, these people would be the ones to kill me."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,It's covered in weeds.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,It looks terrible.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,It's been disused for a very long time.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Inside, a sea of dust is probably awaiting us."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,That is indeed a severe problem.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,We must sort it out immediately.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,We're done cleaning the upper floors.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Where will I get to sleep in the building, sir? Your room is in the basement."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"The basement again, sir? Of course."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,You're not in complete control of yourself yet.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"If you drifted off and turned into a Titan, at least if you're underground we can restrain you right away."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,That was one of the conditions agreed upon for us to get custody of you.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,It's a rule that we must follow.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I'll take a look around the rooms.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"You do this room, Eren."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Yes, sir."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"You've got quite a despairing look on your face, Eren."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"I do? Ah, I'll be calling you Eren."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Captain Levi does the same.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Here, his word is the law."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Right I don't mind that, but did I really have a despairing look on my face? It's not surprising at all."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"He doesn't come across as the perfect, invulnerable hero people think he is, does he? The true Levi is surprisingly short, irritable, violent, and hard to approach."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,That's not it.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I was surprised how obediently he accepts the decisions of the higher-ups.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Did you think that, as strong as he is, he wouldn't care about rank or the chain of command? Yes."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I expected him not to acquiesce to anyone's words.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"I don't know the details myself, but I heard he was pretty much like that originally."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Before joining the Recon Corps, he was a famous thug in the capital's underworld."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"But then, why? I don't know exactly what happened."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,He was taken in to the Recon Corps under Commander Erwin's hands.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"The Commander? Hey, Eren! Yes, sir? It's no good at all."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Redo it all from scratch.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"So, in thirty days, we're to go outside the Walls to build a stronghold for the supply chain? Not to mention we'll be taking fresh graduates with us too."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,If we even get any new recruits that is.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"In my opinion, this is far too hasty."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Eren's current position is a temporary thing.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,We must quickly and smoothly prove his usefulness to Central.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Otherwise, sooner or later, the Police will make another move to Can't you take that mask off at least for me, Erwin? You're really good at sniffing out things like this, Mike."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Too bad you have no scent whatsoever.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I'll tell you when the time is right.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"We'll probably be ordered to stand by for a few more days, but I heard we're supposed to be going on a large-scale extramural expedition."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,And we'll be taking the new graduates with us as well.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Is this true, Erd? Isn't it awfully soon? Even considering that they handled this last Titan attack quite well I heard those kids' pants required multiple washings to remove the shitstains."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Is this all true, Captain? I'm not involved in making our plans."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,It's Erwin.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,He's likely considering far more variables that might occur to us.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,It's true that we're in an unprecedented situation.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"On the one hand, we lost the Maria reconquest route that we established through huge sacrifices, but on the other hand, we got an unexpected ray of hope."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I still have trouble believing it.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"You can ""turn into a Titan"", but what's that mean, Eren? My memories from that time are quite hazy."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"It felt like a selfless, dreaming state."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,It can be triggered by hurting myself.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Like, if I bite Wait, how do I know this? You guys know all of this too."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,We couldn't get any more out of him than what's written in the reports.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,She won't stay put though.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Her meddling could even kill you, Eren."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"She? Who? Good evening, gentlemen of the Levi Unit! Have you made yourselves at home in the castle? You're early."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"How could I stay put now? Major Hanji? Sorry for the wait, Eren."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I'm charged with experimenting on the two Titans we caught alive in the city.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I want you to help me out with tomorrow's experiments.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I came to ask permission for that.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,An experiment? What am I supposed to What else but that totally awesome thing you do! Uh I can't give you permission myself.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"I don't have authority over myself, you see."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Levi, what are Eren's plans for tomorrow? Cleaning the garden."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Okay then, it's decided! I'll be counting on you tomorrow, Eren! Yes, ma'am."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,But what exactly are these experiments on the Titans? Hm? Uh What exactly are these experiments Stop that.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Don't ask her.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Ah, I knew it."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,You just had this expression like you wanted to know.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Were you that interested? Then I've got no choice.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I guess I've gotta tell you what I know about those pretties we caught earlier.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Currently Disclosable Information: The Wall Faith (pt 1) A religious sect with growing influence in the inner lands.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"They worship the Walls and won't allow anyone to touch them, even for defense purposes."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Currently Disclosable Information: The Wall Faith (2) Since the fall of Wall Maria, the number of their followers is growing rapidly, and so does their influence."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"First, we repeated the experiments we'd done each of the five prior times we had Titans to play with."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Hello.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"First, we attempted communication."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"How are you feeling? What's your name? Does it hurt anywhere? Major, you're too close! Hello."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Isn't the weather wonderful today? Are you hungry? Whoa! Whoa-whoa, that was close! Major, it's too dangerous! Sadly, communication proved impossible this time as well."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"But for me, interacting with the Titans was so enlightening that it made me entirely forget my everyday fatigue."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"A long, long time ago, there was a tribe who ate people."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,They weren't Titans like you.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,They were humans.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"They hid out in caves in the mountains, attacked travelers who happened to tread the roads nearby, robbed them of their valuables, killed them, and ate their flesh."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,She's started another one of her naming ceremonies.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,What did we end up with last time? Chicacchironi and Albert.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,They kept up their resistance for 25 years.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"During that time, over 500 people became their prey."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,That might be more than the humans you guys ate.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,They also experimented with various ways of preparing their meals.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Turning the buttocks into steaks.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Cutting the thighs up into cubes and cooking a stew with them.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"They minced, kneaded, and fried the hard meat."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Out of fat and innards, they even made sausages."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,That's right.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"They knew the concept of ""cooking""."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,That's how they were different from you.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"But then those cannibals made a mistake, and they were all caught and executed."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,That's the same as you.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"You made the mistake of attacking mankind, and you were caught."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,So I'll name you after the man who led that clan.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,You're Sawney.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,You're Bean.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,But don't worry.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I won't have you executed.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Nice to meet you, Sawney."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"You too, Bean."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Let's try to get along.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Thus I named the 7 meter class Bean, and the 4 meter class Sawney."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Next we tried denying them sunlight.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,The Titans are clearly less active during the night.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,These experiments tried to prove that they gain some kind of power from the sunlight.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,There was a huge variation between individual Titans.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"You've worked hard, Sawney."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Good night.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,See you tomorrow.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Sawney's activity dropped an hour after we denied them sunlight.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"In contrast You really like to stay up late, huh, Bean? It's okay."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I'll stay here with you.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Bean stayed lively for three hours.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,They always manage to surprise me.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,They don't need water or food.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"They have vocal organs, yet they don't need to breathe."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,All they need to stay alive is sunlight.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"To be honest, I'm curious what would happen if we denied them sunlight completely, but they're such valuable experimental subjects, I can't risk them dying."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,We killed the previous captures by accident.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I accidentally hit the nape of the neck when we tried cutting their heads off.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Their names were Chicacchironi and Albert.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,They had such beautiful smiles.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I feel bad about what I did to them.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I don't want that to happen again I'm sorry.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Major Hanji And then, I moved on to the next stage, testing their sense of pain by actually touching them! Major, you shouldn't be the one screaming How could I not scream, doing this?! Bean is in so much pain! Don't give up, Bean! Hang in there! We had to confirm whether they had any weaknesses besides the nape of the neck."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,It was really tough work.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,Sawney? I just pierced your heart.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Doesn't it hurt? How does it feel? Compared to Bean, Sawney was a lot quieter."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,He hardly reacted at all.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Hm? What was that? Major, fall back! Haha, that was really close! You're gonna end up actually dying! Sawney isn't very good at expressing himself."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,He just keeps trying to bite my head off.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,"Um, Major Hanji How can you stay so carefree in front of the Titans? They're our natural enemies, who drove us to the brink of extinction."
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,I'm sure you've had to face their threat a number of times before yourself too.
1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,25,8.0,,That's right.
